Channel,Frequency,UpperLimit[ft],LowerLimit[ft],DepthValid,Depth[ft],WaterTempValid,WaterTemp[C],WaterSpeedValid,WaterSpeed[kn],PositionValid,PositionX,PositionY,TimeOffset[ms],SpeedValid,Speed[kn],TrackValid,Track[rad],AltitudeValid,Altitude[ft],HeadingValid,Heading[rad]
Primary,200kHz,0.000000,32.799999,T,9.143000,T,12.220001,F,0.000000,T,18427636,8468272,400667,T,4.898488,T,5.588500,T,7.939633,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.077000,T,12.220001,F,0.000000,T,18427636,8468272,400770,T,4.898488,T,5.588500,T,7.939633,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.142000,T,12.220001,F,0.000000,T,18427635,8468272,400870,T,5.092872,T,5.600700,T,7.939633,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.093000,T,12.220001,F,0.000000,T,18427635,8468272,400983,T,5.092872,T,5.600700,T,7.939633,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.093000,T,12.220001,F,0.000000,T,18427635,8468272,401073,T,4.995680,T,5.571000,T,7.939633,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.047000,T,12.220001,F,0.000000,T,18427635,8468273,401185,T,4.995680,T,5.571000,T,7.939633,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.020000,T,12.220001,F,0.000000,T,18427634,8468274,401284,T,4.995680,T,5.571000,T,7.381890,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.126000,T,12.220001,F,0.000000,T,18427634,8468274,401387,T,4.995680,T,5.593700,T,7.381890,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.159000,T,12.220001,F,0.000000,T,18427634,8468275,401496,T,4.995680,T,5.593700,T,7.381890,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.152000,T,12.190002,F,0.000000,T,18427634,8468275,401604,T,4.995680,T,5.593700,T,7.381890,F,0.000000
